id,text,review
3338,"I was not happy with the after sales service, the service writer had a bad attitude towards my help, the repair job was done well and on budget, but it's sad how one greeter can sour you all over the place.",Bad
2875,I like another reviewer wasn't willing to fight for lunch at McDonald's and so I traveled the Burger King route. I haven't been to a bk in years and have heard several jokes about their new updated menu. I had a Whopper Jr meal. No updates there. the soda seems syrupy to me here if McDonald's is busy here they do have a nice outdoor patio though and like their workers uniforms it counts better,Good
4077,"restaurants that are open during business hours play an important role for certain types of people, those who work irregular hours, people who like to eat at non-standard times of the day and of course people who go out late to party and want to get something in their stomach taco felix is ​​a godsend for everyone who falls into one or more of the above categories. of the day because this place is only a few blocks from us and we wanted to see if it was ok before trying it one night after midnight after kayaking it to Silver Pony about a block away we ordered different items rolled bean tacos toscana carne asama taco quesadilla supreme and a chili ellen and a large soda and it only showed up in passing the credit card receipt did not have a space to leave a tip so you should bring a few dollars to thank the employee working for their efforts, the only major downside was that it took a while for our food to arrive because the drive thru was skipping a lot of people were getting menado after a crazy Friday night I guess and there were just chefs and a waiter who had to take and serve the drive thru and catering orders but the food was really decent and the portions really large and we felt it was great value now that we know taco felix serves good food at good prices, we won't hesitate to come back during one of these unusual times to get a chorizoegg burrito on the way to an early morning flight to grab a mid-afternoon snack when most other places are closed or to fill our stomachs late at night after a few drinks",Good
9307,"this place was totally ok although I can't claim to be an expert in Korean food. I'm used to Korean restaurants in many Angels and I can say that this place can't compete with those restaurants. At first they didn't seem to have the right ventilation for Korean. I have never been to a place where you could see smoke throughout the restaurant from people cooking at their tables. for our water or for someone to acknowledge our presence, the food was ok but the seafood crepe was super disappointing, they didn't even seriously chop the scallions they put in it like whole stalks of scallion and there was no seasoning. I may give this place another chance but for now I would give them stars if I could",Good
3554,"I'm somewhere between three and four stars and I know there are yelp discussion events happening this very second as I sit down to write my review and it's for this reason that I value my anonymity so I won't be intimidated leaving the house in the morning and it's possible I was expecting something earth-shattering in close proximity to such greatness. afternoon but my friends and I were three of five people in the entire property, they weren't busy, we sat on the patio and watched all the people across the driveway start to gather outside pizzeria bianca in the rain, it was amazing an hour and a half before opening, they have at least two seats for guests waiting in the rain, I swear there must be something addictive about that crust, I love bianca, but I also sometimes make a lot of sense to show up at lunchtime, go find a great patio table. at the Rose and Crown or the bianca bar and have wine a few hours before dinner don't stand in the rain for an hour and a half but I digress let's talk about the rose and the crown ok nice compartmentalized rooms yes feels like home yes good selection of beer yes good wine no cocktails well made yes menu eh ok service eh bad for ok patio seats swing well trees change color yellow leaves everywhere perfect people watch phenomenal fish and chips pretty good the friends with whom I shared the experience too good to be true",Good
5625,"standard burger king fare served at a snail's pace a cook a sandwich maker a cashier plus the people in the queue, help the economy and waiting customers by hiring staff",Bad
5498,my service was friendly and the atmosphere is bright and festive but it's quite Americanized Mexican food. I had a California burro that was a large size and tasted good but for about the price and for about the same size I can get a better tasting burro with the same type of ingredients in many favorites. I've also had dishes with their baba sauce which tends to be too heavy for me.,Bad
5767,"we had a group reservation for the old town tortilla factory which was great the problem was that was about all that was great about the place the credit card machine in the bar was broken during the time we were waiting for our table chips and salsa was and the food wasn't really good at all. I had asked our waitress for two items and she suggested the restaurant's signature dish. even bland and dry, the only good thing to eat was the freshly made tortillas",Bad
662,"this place could be awesome and I've always wanted to like it more than I do from time to time I stopped at Mills End for breakfast, especially because they have pancakes on the menu. In fact, their breakfast menu is actually quite extensive for a small cafe for reasons explained below. can make a cafe stand out from its competitors, it is with these three elements that Mills End does not cater to ambiance, this means that the environment must be suitable for both studying, reading and relaxing, therefore music must be something that is non-inclusive and that customers can generally ignore. by the way what's up with the pseudosexual ice cream photography on the walls, that's actually my number one problem with the grinders, the coffee is reasonably priced but the food is overpriced every time I tell someone I ate there it's always the same response yeah their food is good but it's really expensive considering this place is literally ten feet from a major light rail stop. I imagine their business has increased but those prices certainly haven't gone down. smiling like idiots all the time, I just want to feel welcomed with a little hospitality, that has always been lacking in Mills End, honestly I think this place has a lot of potential but it seems awash in complacency",Bad
8943,"I went to the ground for restaurant week, was less than impressed with the bitter salad with mia avocados, the caritas which were very bland and boring, the rice was delicious but the black beans tasted like aspirin, dessert was a Dutch flan which was tough and the disgusting service was average.",Very bad
4475,"My wife and I stayed there for our anniversary and had a great time, a little disappointed with the cottage we stayed in. I know the place is old but it needs updating and renovating from time to time. I want to give stars but I also think the price was a bit high for a summer rate. Now I know I should expect to pay a lot for the Baltimore but I'm not the fancy type of person, I'm sure my wife would give it stars.",Good
5913,"We went there for dinner on a Sunday and we were the only ones there for most of our dinner. Downtown Phoenix can be a little quiet on the weekends, so this wasn't a surprise. The service was excellent, as was the food. I had pizza and if you like thin, crispy crust you will also enjoy the pizza. The music was a little loud for a Sunday dinner, especially since we were pretty much the only ones in the restaurant. I'll probably go back during the week so I can get a taste of what it's like when it's busy. overall decent meal",Good
3130,the concept is great the stores are cool but expensive lunch was ordered chicken salad sandwich and the small sandwich on a nice roll with the smallest amount of chicken salad was disappointing for that money I was expecting at least a normal sized sandwich glad I tried it but won't eat there again,Bad
62,"if i could give stars for atmosphere and stars for food i would with all the hype of having a margaritaville i guess i was expecting a little more in terms of margaritas and cheeseburgers but i was disappointed with both you can get a much better burger next to the warehouse and a much better selection of salty senorita margaritas with that aside this place is quite the show it has stories, fishing boat cabins and every other set piece an arrowhead could like TV broadcast Jimmy himself going wild and some weird montages of arrowhead outings. Live music is offered here several nights of the week and they offer bar areas if, defiantly, they're not part of the regular rotation, but every now and then we might wonder while searching for our lost salt shaker.",Good
6684,I had such a great experience here classic chicken first time I really wanted to go back second time the onion strings were so greasy I couldn't eat them the burger was ok third time yesterday enough to say we will never go back lovely and I sat in a sticky booth he ordered me the grilled chicken both with a small soda the soda was disgusting flat and watery disgusting on the nice complaint the bus boy brought him bottled water I took a bite of my sandwich and was assaulted by hair gas we got up and left our food Jeff talked to the food and soda manager we got our money back with an apology saying they were sorry we didn't have a better experience a better experience seriously dollars ugh,Very bad
2514,"the only reason this place doesn't get a star is because the last time I went the chips and bean dip was really happy with the fact I hadn't eaten all day, too bad the enchiladas sucked thick soggy tortillas and beef with too much black pepper, the rice sucked and even the cheese on my retried beans was sucked",Bad
4531,"the doctors are great, especially Dr. Mouaikel, but the communication setup is not at all patient-oriented when the office is closed for lunch. You can't even leave a message. You need to recall and listen to the slight preamble about directions. Emergency numbers during office hours and you must always press the correct number and leave a telephone number for a return call. The return call is late that day or even the next day. I'd rather go to the DM than have to call the air office for anything other than an appointment",Bad
196,"my girlfriend liked this place more than me, I may be spoiled by eating Asian food in the bay area but this place just didn't cut it, unfortunately we both had red curry dishes so my experience was pretty limited. I had duck red curry and wasn't very impressed at all. i gulped down my already bland curry sauce as the water from the vegetables moved around the plate plus the curry lacked flavor the vegetables really needed a boost too they should have been sautéed or served with some sort of sauce the service was ok but not great there was only one other table in there and the waitress seemed to forget things and when we asked her about the meals it felt like she was giving us canned answers that everything was fine, just ordered something so I could go home, granted it was about or a few minutes before closing so maybe that had something to do with it, it wasn't a bad meal by any means, it served the purpose of providing food and it was better than bringing Mickey back to the hotel room but I won't go into the definition of stars, that's me, I've had better and I think that description fits my meal perfectly",Bad
2104,"I liked the fish, it was delicious, the coleslaw was also very tasty, not too sweet, a little tangy. I like the shrimp to be okay, a little rubbery, but then what can you expect for a seafood restaurant in the middle of a desert. My biggest problem with this place was the price of the food, it's just too expensive for the amount of frozen food dumped in a fryer. cheaper, I just wish it wasn't so expensive, especially considering this in the neighborhood, if you know what I mean, I don't mind going down to the neighborhood for fried fish, but only if the price is reasonable.",Good
3938,"we were so disappointed to be on vacation in Scottsdale and wanted to try a Brazilian restaurant, it was nothing like the one we had at home, in fact it was completely worse than the three Brazilian steakhouses we have near us. I tried different meats and I think only some of them were tender, the rest were overcooked or rock hard. not much flavor, the salad bar was ok and I don't know if I would even pay the cheaper price to just eat at their salad bar, sad to have to say the highlight or our meal was the slice of fresh bread and salami that you get at the sad salad bar",Very bad
4934,I disagree with the person who said this restaurant is dog friendly. The owner told me because I had a small dog outside the table and it was right after I finished paying for an overpriced breakfast dish and coffee. I have been here before this several times and several times my order was forgotten after paying and the staff is really unprofessional.,Very bad
2595,this place has become so run down if I hadn't gotten my salsa water chips immediately I would have walked out the margaritas are still great but the service and food is just terrible microwave enchiladas no coarse rice cold unpleasant uninviting service looking for a fabulous neighborhood mexican restaurant try Gloria Grill the location is not as great but the food service and drinks blow this place out of the water after years of staying at aunt's as a kid I will never go back they don't deserve your money either,Very bad
5590,really as bad as it gets crappy food overpriced tasteless interior bad music and tired staff music system this place either needs to be completely redone or it needs to close I would rather go down the street and eat at Appleseed and I have never been to an Appleseed too many other choices now in the neighborhood for this place to continue in its current state then again there might be enough people around these areas with really bad taste to keep the place going,Very bad
4857,"Even though I'm officially my age, I look like I'm still in college, which made me feel a little less awkward when I entered the clubhouse. Yes it's that close and yes it's a presumed venue so I should have expected the club to be filled with something but just because I'm looking doesn't mean my internal reality made me feel a little left out but I was like whatever this is it's kind of a dive bar trying to be a club but failing miserably like a nerd trying to be punk or a cheerleader trying to be a club. to be ego, it didn't work for me, it felt like I was in someone's basement transformed into a rock haven, black walls, random decor and a single stinky quasi-couch that looked like it was salvaged from a landfill. The stage was at the front of the club and the bar in the middle dissected the crowd of the more drunken ones. Unfortunately if you wanted to drink you had to stand on the other side of the bar which was rubbish because you barely had a view of the stage so you wouldn't pay. lushes have a better view than the young people who only paid to get into the club, stupid, I have to say although the sound system was way better than some of the other small music venues I've been to it's a plus, ultimately this latest annoyance will definitely show my age but having to stand the whole time I was there was horrible, my feet hurt dammit and I just wanted to sit down but I'll suck it up next time because there's very good bands playing here and for me good music can make any situation better.",Good
7905,I had a friends baby shower here and it went pretty well we made reservations well in advance and it was a small party I'm not a huge fan of their food but it's always busy so clearly other people don't have the same opinion the three stars are for the service they were super attentive and everything was taken care of for our party I just don't think the cheesecake was that good I'm sorry but the monkeys weren't too bad,Good
7647,the food was ok the waiters ok but the cashier was horrible ok some people are just not supposed to work in the food industry at least the smiling place had a very disgusting smell at first we thought maybe because we were sitting a bit close to the toilet but the further we got from there the worse the smell got maybe if I'm desperate enough I'll go back,Bad
9110,"I was excited to go to the Lululemon Athletic in Scottsdale Quarter because I really enjoyed shopping at the previous store that closed in Scottsdale. Something has changed. I walked into the store and even though there were more salespeople than customers, no one said a word to me and no one asked me if I needed help. I was planning to buy a Christmas gift there but left because the service was very poor and I needed help with sizing. I went to the Nike store and had a totally different experience, very positive. I will stay with Lucy and Nike where they value their customers.",Very bad
3592,"I was impatiently awaiting the opening of this place because I frequent the other places in the same area. I had high hopes that it would eventually rival publications or bombers or something other than a drive-thru. I ordered the daily dish pizza it was teriyaki chicken with prosciutto, pineapple and red jalapeños. The ingredients didn't seem to be of the best quality. indescribable it was straight from a bag of mozzarella that was congealed in a huge mass of fat the pizza was so wet with sauce and grease and heavy from too many toppings that I couldn't even identify the crust it was disintegrating before my eyes the prosciutto was all in one big bunch instead of sprinkled everywhere so disappointing my friends don't care the salad was mostly a plate of tomatoes with a cheese topping and a sprig of basil I love a good one care and I especially appreciate it when there's a fairly equal amount of all the ingredients helps balance each bite, you know, no luck with this one, our service was pretty helpful at first, but I think once she sensed we weren't thrilled with our food she just tried to get by with minimal interaction. a great vibe of layout, I hope they solve these pretty big problems and become the kind of place I'd like to revisit",Bad
6918,"stars for the place itself and it's food and coffee stars for service or lack thereof my business partner and I was in town for a convention we heard we should check out Lola so we did we were excited the lady I use the term loosely here who took our order was less than patient or helpful we asked a few questions she barely answered us then when we had to repeat the question she was just plain annoyed an example we asked where we could get a glass or cup of water she mumbled something about the laptop my partner walked over to and I didn't see any cups she came back and asked where the cups were on the table came an exasperated retort I walked over to inspect for myself there were no cups on the table so I kindly asked her if the cups must be on the table if so there didn't seem to be any she said that they were on the table but sigh I'm going to go check but I know they are there a few seconds later she comes out of the kitchen with a tube of cups imagine the customer was right I watched this lady serve other customers it seems the regulars are treated with a smile, courtesy and patience the new arrivals or people she doesn't like are treated worse than the dirt under her shoes my suggestion to management to adjust their attitude or get rid of her she is not good for business",Very bad
7930,not exactly what I would call a good place to eat if you want to take your teenager for a shake or ice cream you will happily enjoy it,Bad
4258,is jimmy the only cause if he is i would like to introduce myself a good local italian place decent prices friendly service the antipasto salad was great lots of treats for the money the meatballs and italian sausages were ok the spicy sauce was great i will come back to try the pizza have another salad and ask if jimmy is there,Good
3074,"I loved Kazimierz so I'm trying to be fair in giving it stars, most of my experiences have been stars, but the last two visits here have been one or one star, so Kazimierz is a fantastic hidden wine bar in Scottsdale that was very intimate and was a great place to relax until a date lately, although they have been gathering people at this awesome bar that has so much potential that it is now neck and neck with pretty bad service, but still a great wine selection, I will always come here every time I visit the area because I have a soft spot for it and hope it returns to the superb cozy secret wine it was and I know in the area there isn't really anywhere else no matter how good the service compares to it.",Good
5317,"hot bagels for a random passerby, it's like any bagel place, really for locals and Midwest students it's a holy shrine and for me it's a very overrated bagel place but hey, it's still delicious, especially if you're craving a bagel, but it's a little pricey. burrito for less and have enough for a dry cleaning job at the adjacent cleaner and that's what brings this place down while the bagels are delicious and it's hard to mess up the bagels it's still just a bagel so if you're in the mood for a bagel check this place out it's on par or better than Einstein Brothers don't let yourself be overestimated by all the love the locals have for this place because at the end, you only have a bagel",Good
6776,"we were visiting Scottsdale from Carlsbad, we came here with my husband and teenage son, we each ordered something different and neither of us really liked the food, the tortillas served with the soup are the same ones served at Taco Bell, the entire plates are a huge blob of reheated beans and rice, the saving grace was the soap pills, I think we wasted on an unimpressive dinner and I would not recommend coming here",Bad
8934,"wow, I'm not even going to wait until I'm done before leaving a review, I just placed my order within minutes of sitting at a table to order drinks so far, so things were going well when we had a table, but when a few more people showed up to try to give Floridians money in exchange for a quick lunch, all hell broke loose, there was a room next to us with a bunch of empty tables, you can't sit in there we don't have a waiter in there shit we got our drinks and moved in if they could serve us at this table they can serve us a table in this other room we asked to see the manager we can bring you drinks here but not food we have to wait for a table to open up there we can serve you someone who looks like a manager glances into the room and leaves, we still haven't spoken to a manager we don't want to overwhelm the kitchen hmm if you don't want to overwhelm the kitchen maybe you should have taken my order a few minutes ago they take our food orders in the off limits room I guess that's not the case. so allergic to accepting our money that they made us believe I just received my food in the forbidden room almost exactly an hour after arriving here you suck in Florida",Very bad
7415,ok after hearing about this restaurant from a friend i decided to take the family first i have to say living in the valley for over years i will always and always be a fan of haji baba in tempe for lifesavers so come in and i would agree the ambiance was less the dinner tables were cheap and the tablecloth was tacky oh i almost forgot why is there a big mirror on the wall the dinner menus were given by a rude waitress who I suspected was surely going to be the owner. the prices I kindly asked the waitress if I could just have a gyro sandwich the answer was no rudely these are only available during lunch time ok so the next option was to gamble on a gyro plate at the price of we placed our order and waited for the food to arrive in time the food was hot and looked good the tzatziki sauce was a good although the gyro meat was not to my taste it was ok to get really hungry finally waitress started to warm up with us happy probably won't come back again location benefits fresh food couldn't get what I really wanted expensive gyro sandwich for adults and kids gyro plates and a coke no kids menu water tasted like tap coke was flat,Bad
5998,"here is my honest review of the lot reyes de la sorta it is a three star place the atmosphere is a bit lousy my apologies to those who think reviews should focus strictly on the food but the atmosphere is what i notice when i walk in the door and despite the fact that the place was mainly we were taken to the table closest to the toilets seriously the star of the show here is obviously the wrongs i tried the egg one which had cheese and a very generous portion of sliced avocado, this kind was delicious and very good value the other one I tried had chicken, onions and other stuff, it reminded me of what they have in the big steak and potatoes company, not that it's a bad thing for torts. I give stars other stuff, no alcohol cuff, I said greasy chips as a side which was a bit disappointing. I was craving tortilla chips or fries or something a little more exciting than chips right out of the bag. crimes so don't be tempted by the images on the menu",Good
9112,I went here about two months ago and am just starting to review it. I think that should represent something in terms of my experience there. The service was ridiculous if you want to charge the prices they charge for regular Americanized Asian food. At least make sure the menus you give people are clean or your plates or cutlery are seriously anything should be covered in grit or some mysterious sticky substance next to the menu. Not everyone eats meat. How about a little more choice for those of us who prefer tofu to dead animal? the veggies bland bland I got more flavor from a packet of unseasoned ramen and would it kill them to put tofu on the plate I guess I just don't understand the hype the prices are ridiculous for the quality received you're better off going to a little hole in the wall where the food actually tastes like food and not reheated leftovers,Bad
7586,"it's been a few months since I've been here and what a change, not for the better, I usually get the same to start with the appliance and the amado polls are usually quite delicious, not this time the appliance had absolutely no flavor, as if the chef was trying to make it as flavorless as possible, I didn't finish it as it wasn't at all enjoyable now for the tacos stale taco shells dried out and overcooked chicken spilled on guan and no pick de gallo the tacos were so bad I tried to save them by asking for pick de gallo because they didn't put any in and then I was charged extra of course no manager was in sight this place doesn't care on the good side the margaritas and salsa are still good but the chips were stale not only will I not be returning but I can no longer recommend this place to out of town business people I see dozens of new business people every day staying in Scottsdale and they always ask for Mexican food and I always said neither does Chen Agave",Very bad
2869,"This was one of my favorite restaurants, but the service was terrible. The new owners hire a lot of students with tattoos all over as well as lots of piercings. It seems like tattoos and too many piercings are a job requirement, along with a lack of respect and a lack of desire. The staff is what made this place the worst restaurant ever and it doesn't seem to matter how often you let management know. outside the patio that you make them dine with you or at least it makes you incredibly uncomfortable On our last visit we sat on the patio which was next to a bench just outside the restaurant where a few homeless people were parked. One girl had a huge rat on her shoulder and it was beyond disgusting. Management obviously doesn't care and isn't doing anything to improve anything, so we go out of our way now to eat at Chandler's other Greek at the Chandler Mall.",Very bad
2469,"The homies and I have a really backwards relationship, usually the purpose a bar serves me is to quench a thirst brought on by many factors, the most typical being the weird excitement I have at making bad but funny decisions because of it, the purpose I serve in bars is not just the obviously financial nature of the relationship, but I'm often the harbinger of good times, so here's the thing about the pros, I never want to come here, it's the place I find myself and it's usually the result of someone else's negative circumstances. that I don't really want to deal with vehicles getting crushed by the death of a friend and that I almost always have to leave a place I like to come here, I know it's weird, but I've been here more times than I can shake a stick at and while I'm usually a harbinger of good times to come, I always know that if I'm on my way to the homeboys, not only will I save copious amounts of canola, but I'll also always end up having fun and not doing anything stupid thing so the role reversal always sends me for a loop and the bathroom always smells like fresh poop but I can't help but like it a little",Good
9379,I've had breakfast here several times and always thought the food and service were good. I think the prices are reasonable. My only complaint is that the place is too small. There have been several times my husband and I go there and there is just nowhere to sit so we end up leaving. I wish they would expand the dining room because I would love to eat here more. I hate chain restaurants but when that place is too crowded I end up at a crappy chain.,Good
1160,"it was my go to vietnamese restaurant for qui and rice plates not because it's my favorite but for convenience reasons, qui aviaire is closer to me but this place is horrible so I end up going to this place, it also helps that the pele supermarket is a block away so I have a fixed view and my asian needs shopping in one trip the qui and com tam are average the service is quite fast and friendly I find it a big cheapskate that they don't go out the bowl of broth before you get your plate of rice unless you ask for everything overall this place is fine if you just want an average meal nothing out of the ordinary here if i felt like driving further i will definitely contact qui van in chandler for that or com tam que place in mesa for com tam",Good
4808,"we were very disappointed with this place, we went to Tempe to a deserted shopping center that looked like it was closed due to a depression and there it was in the corner still open while everything around was closed it's a nice little place inside quite cozy it's another one of those places that thrives on the group phenomenon the prices are increased to account for a discount I bought a bottle of beer for example my pizza a sausage pie came out burnt I know a good one pizza has a flame kissed, even in the best places like pianos but this pie was flame licked and there is a difference i tasted the charcoal more than the sausages the folded and stuffed calzone was not burnt but it also wasn't so full that it burst its seams, as we like lots of air inside this calzone the group prices would come back when they brought in reasonable draft beer and started to take more care in preparing food",Bad
909,"the food was good, nothing special, a bit bland, the water tasted so bad, but bad enough, that you could still taste it with iced tea or tap water. They don't have a filter.",Bad
602,"people used to rave about this place, i never had a booth, i find it interesting that several other people said the same thing in their reviews, the parking lot would be full if you didn't get here before noon, the service was always terrible and the crowd was mostly hipster morons yeah sure it's better than the pop collared frat boy meat heads on mill ave but not who i want to spend my time with this place is for people who have too much to prove, I'm pretty sure I've only been there once, maybe twice, I won't come back",Bad
1820,the ice cream floats were great i know because we ordered them the food however wasn't that good we ordered the kids a cheese pizza pastrami pastrami ruben grilled cheese sandwiches and a cheese burger the pizza was inedible too hard for the price of the appetizers it would have been nice to offer fries or fruit instead of chips or lower the price the staff was attentive and friendly the atmosphere was great to play i spy would come back but only for the ice cream floats sodas and ice cream,Bad
1397,for the price bona is a nice clean place in north scottsdale next to the upscale princess resort was virtually empty during our recent stay today so we had a quiet pool to ourselves unlike some of the other reviewers we received excellent service from the staff.,Good
7097,"I'm glad I remembered this place for brunch last Saturday because it was good food and I like the vibe in the neighborhood too. I went with my and we put our name in the coffee and were seated faster than the time we originally planned, which is awesome in my book. I had the chorizo ​​breakfast burrito. I want a fan of this one, it was good but not great. with ice cream on it and it looked amazing and he loved it. I'll come back and probably try other things. This isn't a place to go thinking you'll be in and out quickly, there are almost always people waiting but the walk through Old Town Scottsdale is worth it.",Good
3690,"I really liked them until I had to call them to get the discounted rate for the toddler but since I was booking our tickets together because a two year old legally can't fly alone so I had to do it over the phone, I wasn't getting the lowest internet rate which is extortion, I much prefer to do everything over the internet and then he tells me the child rate is off the regular rate which is only a dollar less than the internet rate. then they tried to charge me more for the next class, I know the upper class of the southwest, that's strange, I asked what I had multiplied by the miles, yeah you heard right more, that's going to get me far first and a free drink. they tell me we can't check in online because Buckram doesn't have a photo ID, I tell them but he has a photo ID, he has a passport actually he has two, the southwest person tells me no one has two passports, so I tell him no that's right, the toddler and I both have two, because we have dual citizenship, not that we would need them to fly to California, so the whole conversation is totally useless now. that's right I'm wrong how stupid I am I need to think about my library card why are things so hard sometimes",Bad
9954,"Stopped here for lunch on my day off today, had nowhere to park had to valet, love the atmosphere here, classy decor, beautiful patio, everything on the menu looked delicious. I had a hard time choosing between many foods I like the crab cakes, the goat cheese pancakes, I wanted something lighter so I ordered the oriental chicken salad. ours because she hadn't returned to our table our server brought a new iced tea, she was polite but not necessarily apologetic when our meal was delivered to the table, she pointed out that there were tomatoes on her sandwich, she asked for no tomatoes, the server said the other server probably took the wrong plate, she came back from the kitchen twice to tell us the new sandwich would be right out, so I sat with my salad and waited to eat until I had his meal, it took a good minute for his new sandwich to come out happy with the dressing. her side salad, my salad was good but nothing exceptional, especially not as the ingredients were fresh but the shredded chicken that was described in the menu seemed to be slices of chicken breast to be honest, I prefer shredded chicken that's why I had decided on this particular salad, disappointing, the waiter came to the table to ask if we wanted to order dessert, we said no thanks and she said something like oh come on, are you sure we declined again but I really think that she should have offered us a free dessert after our disappointing lunch, the valet and people are queuing to get their cars a minute wait just to leave the place I would hesitate to come back but this menu is so tempting",Bad
2427,"I went here to meet up with friends over Superbowl weekend, the decor is pretty unique here and the bathrooms are quite the trip. The bartenders are ace, the cocktail waitresses are beautiful and the music is a healthy mix of rangers and good indie hits.",Good
2245,"I visited Carlos for a weekday lunch while I was downtown for work, the rundown parking lot is horribly common downtown so take the hightail, the stop is on Central and Roosevelt or bring a handful of coins for the meter, it gets busy, this was when I was there, the service was pretty good considering how overwhelmed it was and I told the nice waiter I was in a hurry and she was able to take my order of the soup to nuts in maybe a few minutes even though their credit card machine was broken I ordered a gyro and their orzo pasta salad the gyro was mediocre and bland but the pasta was wonderful I will definitely try Carlos again when I'm not in a rush the interior is low key funky hipster and the staff was very friendly",Good
9424,"until they control their quality we will not eat here except for lunch which we ate here last weekend and both had roast chicken. The problem was that it tasted like it was drizzled with cinnamon and the sauce for the risotto had at least whole peppercorns on each of our plates. exact dish when we finally let management know that our food was unacceptable he said the best he could do was a reduction. We weren't looking for a free or discounted meal, but rather recognition that they actually cared about the food, which never happened unless something changed, the burgers are okay and that's it.",Very bad
6882,"Luna Bats value for money isn't high enough to place in the middle of the lineup, probably not high enough to start with, not low enough to drop back down to completely average, I admit though that I frequent the restaurant mainly for its bar which apparently promotes drink specials and more on football Sundays, other than that there isn't really much to say one way or another, maybe that says more than a word critic could never do it",Good
3852,"if I could but just for now I really like the location and hope more businesses open in the town centre, their fish and chips are really good, a good portion too to finish without being painfully stuffed, the beer list is also ok but quite expensive for what they offer for a pint of guineas. keg within the hour so everything was good the beer but is extremely slow the waitress warned us we would get our food before our first beer and she was right my friends and I all ordered Irish carbons and the waitress had no idea what we were talking about what so I explained what it was and she came back a few minutes later a glass of guineas in water glasses not the pint glasses were probably a pint of beer and the shots were in big shot glasses so tall that if they fell in they wouldn't get above the level of the beer so we had to pour them into me, so overall for now I'll give them another chance.",Good
4925,"ok so let's get one thing straight, this place is a dump but for less than one night I'm fine with all the money we saved, I have some extra money to go to the strip club across the street, jokes aside, this place has an impeccable location and is pretty much only a few miles from anything you can think of, sure the rooms are a bit outdated and boring but it's just a place to rest your head head and you can do it in peace, this has got to be one of the quietest hotels I've ever been to too, it almost seems like everyone is scared by Christie in front",Good
6986,"very mixed feelings about the location of this hotel, it's very close to the Ass Tempe campus so it's convenient if you're visiting because the town surrounding the hotel is filled with meth addicts and yes it's very scary and that's coming from a year old male. a loud noise every time the air conditioner turns off from what I've heard this happens in every room so if you need to sleep with the air conditioner on at night and you will do so in the summer make sure you buy or bring earplugs it's the only way to get through the night trust me.",Good
4901,"decent spa, I prefer four peaks, slow service, food overpriced",Bad
7530,"I had breakfast at the restaurant this morning, I had the number and a side of potatoes, it was supposed to come with bacon and sausage but for some reason mine came with four pieces of bacon, I didn't question it as the waitress seemed a bit distracted and we had to ask for a side which she had already forgotten the few times she came to check on us, she was asking us if everything was ok and walking away so quickly we couldn't tell her what we needed, the positive here is that the crepes were really tasty, I would have given stars if the service was better but I think there could be some improvements",Good
6180,"it's not worth coming here, i'm all for food like this, but this restaurant sucks, they gave me and my dad the wrong meal and the food wasn't very good, the meat was dry and the rice was cold, it wasn't worth it",Very bad
2368,"I had the misfortune of stopping at this establishment today with two things, a skirt and a fabric purse. I asked the woman at the counter if I could have some very minor stitching done on a fabric purse. She looked at it for about a few seconds and said oh no, I don't see how that could be fixed. What I wanted to sew were two small pom poms attached to the fabric strap that were loose and I wanted them sewn tighter, not a difficult task. She then told me that maybe she could send it in and have it sewn. but it would take me a week or more to get it back, which I then asked her about the skirt I wanted cleaned, pressed with the tags attached because I'm selling it, she said no, that the tags would be destroyed in the process, so I went to another dry cleaner and asked for the same things for the skirt and bag. I was informed that what I wanted to do would be no problem and that I could pick it up the next day.",Very bad
3312,asian menzamenzacomme ci come bayou get the just so so a solid solo he liked the tacos I liked the steak salad it had a nice little kick the service was bye the atmosphere just wasn't my cup of tea saying I can see why some people like it here the drinks were solid the menu was decent good place to get hammered I guess I had a pineapple eraser which was,Good
1969,"I went to see five guys for the first time in North Scottsdale to see what all the fuss was about and why everyone was comparing it to a burger in n out, a place I love and have been eating at for over years, and a wider assortment of toppings and menu items including the veggie sandwich, not a soy patty, just veggies and cheese if you want additional menu items like jalap bones and hot sauce, mushrooms grilled and cajun style fries, their small size is huge however more expensive than in n the thick neutral burgers are more like your home grilled burgers, all cooked well and crispy on the edges, not like the thinner patties in n outs, I don't know why people compare the two places as the prices are not similar five guys is good but should be compared more to places like fat burger as far as size and price of the burger, I still prefer in n out for taste and value",Good
3024,"I just got back from the Phoenix area so my friend insisted we check this place out. Basically the place serves alcoholic versions of slurpee in a variety of flavors if you've been to Vegas it's the same as those slushy alcoholic drinks but made in small portions from Arizona. walk out without paying their bill then we saw half the staff rushing out running in different directions trying to apprehend the suspects, that's weird huh",Good
4747,"my sister recommends this place for our weekly dinner which we shared on the large appetizer platters hummus baba galosh tabouli and dolmans and two pitas very good and perfect for a light dinner I have to say the best thing was the fresh lemonade if you like tart you will love this I found that overall the service was excellent not only was our waitress extremely attentive but the manager stopped by to make sure we were enjoying our food, I give the blazing stars of the skewer",Good
4362,"I eat a lot of Asian food of different kinds. Asian is actually my cuisine since I have a lot of food allergies. This place deserves a thumbs up, unless you like Americanized Asian. The food was breaded bland and just not worth the money next time I'm in Phoenix I definitely won't eat here.",Very bad
